MSE,ICP rX,ICP rY,ICP rZ,GT rX,GT rY,GT rZ
0.000721656,46.177,49.2283,61.5566,-178.271,-21.5526,167.579
0.000642527,46.072,49.1195,61.4513,-177.982,-21.5068,167.6
0.000716879,45.9149,48.9477,61.2212,-177.939,-21.416,167.333
0.000653912,45.7432,48.7568,60.844,-177.795,-21.3453,167.101
0.000662385,45.6257,48.6968,60.4415,-177.704,-21.3042,166.999
0.000640883,45.467,48.4087,60.1205,-177.908,-21.1752,166.726
0.00065112,44.6643,48.2413,59.5371,-177.801,-21.037,166.763
0.000673856,43.9607,48.0221,59.0312,-177.428,-20.7932,167.016
0.00071471,43.6987,47.7463,58.595,-177.264,-20.5617,167.116
0.000644786,43.6722,47.5263,58.199,-177.291,-20.4035,167.061
0.000618042,43.6368,47.2917,57.7247,-177.472,-20.2373,166.851
0.000610234,43.5993,47.1578,57.1993,-177.68,-20.0883,166.735
0.000618043,43.6171,47.0944,56.7143,-177.998,-19.9986,166.509
0.000605254,43.6116,46.84,56.3684,-178.288,-19.9147,166.406
0.000563989,43.4522,46.7479,55.9541,-178.447,-19.8629,166.408
0.000538773,43.393,46.7167,55.64,-178.711,-19.8025,166.408
0.00058593,43.2328,46.873,55.3101,-178.902,-19.7562,166.407
0.000586654,43.1004,46.9706,54.906,-178.849,-19.9056,166.481
0.000506958,42.9818,47.1478,54.5902,-179.252,-20.0015,166.444
0.000540699,43.0107,47.2993,54.3666,-179.43,-20.2127,166.446
0.000505005,43.0918,47.4007,54.3134,-179.665,-20.4622,166.513
0.000514763,43.172,47.598,54.2234,-179.926,-20.8452,166.591
0.00053241,43.4206,47.8522,54.3432,179.721,-21.2685,166.596
0.000506303,43.7587,47.9706,54.5657,179.983,-21.727,166.72
0.000506911,44.0943,48.2454,54.8917,179.59,-22.2871,166.741
0.000531851,44.5624,48.2436,55.4772,179.666,-22.8716,166.689
0.000562498,44.6268,48.374,55.8423,179.796,-23.5076,166.681
0.000527091,45.2336,48.5584,56.563,179.737,-24.2589,166.83
0.000525416,46.107,48.7686,57.3998,179.689,-25.1213,166.7
0.000505776,46.8691,49.0091,58.2891,179.628,-26.0139,166.586
0.000571327,48.072,48.8252,59.4864,179.697,-26.9355,166.338
0.000488723,49.2317,48.9118,60.6713,179.816,-27.9213,166.166
0.000529776,50.279,48.8402,61.7732,179.879,-28.9014,165.876
0.000513991,50.8279,48.9867,62.6316,-179.665,-29.8338,166.198
0.000533636,51.3463,48.8707,63.5601,-179.354,-30.6861,166.126
0.000568325,51.6132,48.9157,64.3621,-179.304,-31.5077,165.639
0.000544421,51.98,48.9579,65.1226,-178.864,-32.1442,166.2
0.000552213,52.7763,48.9789,65.8905,-178.438,-32.9061,166.11
0.000563707,53.6203,49.0494,66.4444,-178.312,-33.657,165.848
0.000532074,54.3627,49.0532,67.1357,-178.464,-34.4008,165.118
0.000518526,54.8022,49.0113,67.8086,-177.852,-35.0365,165.369
0.000583449,54.9751,48.7911,68.2778,-177.285,-35.6423,165.275
0.000558185,55.3399,48.6693,68.8756,-177.073,-36.114,165.231
0.000579388,55.8043,48.7289,69.0676,-176.967,-36.503,165.136
0.000558355,56.6719,48.5934,69.662,-176.819,-37.1448,164.547
0.000542841,57.0556,48.3488,69.9615,-176.71,-37.6026,164.196
0.000565507,57.0077,48.2206,70.1753,-176.504,-37.9612,163.646
0.000541586,56.7392,48.1784,70.2472,-176.114,-38.1947,164.1
0.000555385,56.5026,48.0701,70.2881,-175.768,-38.523,164.03
0.000592646,56.1321,48.2684,69.9953,-175.686,-38.6317,164.149
0.000585338,55.8349,48.4314,69.7875,-175.424,-38.7355,164.255
0.000559156,55.5601,48.2728,69.7298,-175.449,-39.0055,163.909
0.000577302,55.6759,47.9971,69.7218,-175.074,-38.9768,164.494
0.000618774,55.89,47.5614,69.6523,-175.191,-38.8563,164.494
0.000579829,55.7831,47.4895,69.494,-175.131,-39.0823,164.334
0.000590858,55.3699,47.5637,68.9369,-175.217,-39.0135,164.428
0.000607559,55.2068,47.4389,68.599,-175.516,-38.9178,164.208
0.000557463,55.0215,47.357,68.1429,-175.7,-38.8958,164.121
0.000589812,54.8616,47.2574,67.6512,-175.932,-38.7816,164.139
0.000604632,54.4316,47.1872,66.9538,-176.127,-38.6741,164.255
0.000645724,53.8001,47.2527,66.3057,-176.207,-38.5311,164.265
0.000638975,52.9773,47.1436,65.54,-176.157,-38.344,164.585
0.000642588,52.4868,46.9598,64.9155,-175.95,-38.0332,164.872
0.00061659,52.4568,46.5897,64.5815,-175.495,-37.9087,165.77
0.000615719,52.0427,46.3825,63.9141,-175.469,-37.6596,165.481
0.00062978,51.9625,46.0461,63.491,-175.249,-37.3829,165.455
0.000640417,52.1489,45.7129,63.1119,-175.119,-37.1947,164.89
0.000642663,52.3723,45.2341,62.9063,-174.925,-37.0943,164.533
0.000628254,52.2382,45.0661,62.4777,-174.613,-36.9789,164.332
0.000623983,52.482,44.8334,62.376,-174.397,-36.8957,164.021
0.000586694,52.9565,44.617,62.5461,-174.469,-37.0134,162.95
0.000617819,53.1621,44.619,62.5785,-174.388,-37.1382,162.755
0.000579829,53.2731,44.7685,62.6296,-174.014,-37.5579,163.081
0.000562721,53.5663,44.7445,62.8341,-174.057,-37.6786,162.173
0.000550761,53.7636,44.7994,63.0732,-174.024,-37.9622,161.934
0.000529795,54.222,44.9323,63.4476,-173.867,-38.2397,162.166
0.000533318,54.919,45.0665,63.9308,-174.05,-38.7668,161.653
0.000549625,55.5313,45.1234,64.5269,-174.184,-39.3454,161.254
0.000543832,55.5301,45.294,64.9262,-174.078,-39.8554,161.34
0.000536456,55.727,45.4481,65.5069,-173.945,-40.2705,161.952
0.000521317,56.0273,45.5579,66.1114,-173.939,-40.7963,162.106
0.000533333,56.55,45.8468,66.7077,-174.016,-41.4034,161.853
0.000552015,56.9141,46.0406,67.2338,-174.055,-41.9955,161.673
0.000562321,57.2694,46.3142,67.7163,-174.117,-42.4355,162.413
0.000540171,57.5245,46.5003,68.4443,-174.316,-43.1102,162.314
0.00057069,57.7797,46.7364,69.123,-174.311,-43.6136,162.497
0.000534373,58.229,47.1152,69.7449,-174.322,-44.1572,162.54
0.00050319,58.5856,47.2844,70.39,-174.406,-44.6899,162.378
0.000546187,58.5981,47.3337,70.9782,-174.36,-45.1557,162.392
0.000530269,58.5932,47.3121,71.6058,-174.186,-45.5802,162.783
0.00053786,58.8322,47.4798,72.1817,-174.093,-45.9511,163.068
0.000535387,59.4762,47.8284,72.7372,-174.249,-46.4002,163.005
0.000561828,60.215,48.3987,73.2867,-174.603,-46.8861,162.891
0.000589327,61.1893,48.5351,74.1573,-174.993,-47.539,162.592
0.000524893,61.8117,49.0613,75.0218,-175.265,-48.2179,162.547
0.000583028,62.1123,49.234,76.0091,-175.309,-48.8642,162.667
0.000625724,62.477,49.3166,77.18,-175.074,-49.4993,163.055
0.000592793,63.0638,49.2001,78.293,-175.13,-50.0112,163.641
0.000592771,63.8187,49.3431,79.4732,-175.161,-50.6482,163.745
0.000600085,64.5952,49.6039,80.4658,-175.13,-51.2688,163.74
0.000561076,65.5591,49.685,81.5579,-175.16,-51.9268,163.842
0.000577005,66.3236,49.8895,82.6597,-175.26,-52.5045,163.468
0.000638117,66.8335,49.9435,83.5937,-175.157,-53.0852,163.557
0.000570785,67.5203,50.1682,84.6628,-175.069,-53.623,163.708
0.000555951,68.3487,50.2486,85.7561,-174.95,-54.216,163.72
0.000631321,69.2874,50.3377,86.8701,-174.827,-54.718,163.547
0.000600551,70.032,50.2599,87.8401,-174.637,-55.2188,163.482
0.000614467,70.7276,50.2136,88.7936,-174.341,-55.7779,163.407
0.000575429,71.4836,50.1946,89.8888,-174.035,-56.3262,163.353
0.000646852,72.0979,50.0215,90.8547,-173.77,-56.8154,163.083
0.000601982,72.7508,50.0494,91.8248,-173.408,-57.2545,162.904
0.00060411,73.3813,49.7925,92.7143,-172.969,-57.7005,162.74
0.000655387,74.1501,49.2658,93.7153,-172.544,-58.1689,162.469
0.000754327,74.7713,48.9231,95.1367,-171.626,-59.0009,162.115
0.000621632,74.6606,48.742,95.8336,-171.512,-59.2971,162.423
0.000669383,74.7452,48.7955,96.5725,-171.413,-59.6208,162.976
0.000673645,74.8948,48.8285,97.3039,-171.547,-59.9263,163.565
0.000717148,74.8086,49.2124,97.7608,-171.605,-60.1878,163.898
0.000701684,74.6078,49.2866,98.1596,-171.889,-60.3756,164.556
0.000663035,74.7428,49.2354,98.4229,-171.955,-60.4849,165.038
0.00067357,75.1473,49.2941,98.8107,-171.796,-60.5462,164.753
0.000693004,75.2302,49.3803,98.9218,-171.795,-60.487,164.713
0.000679147,75.7279,49.4398,99.039,-171.974,-60.4856,164.603
0.000627524,76.4043,49.3497,99.2484,-172.058,-60.4845,163.872
0.000691394,76.4967,49.5164,99.2062,-171.862,-60.4871,163.58
0.000672149,75.9419,49.6189,99.1149,-172.046,-60.306,164.009
0.000605279,75.4945,49.6083,99.0929,-172.392,-60.015,164.629
0.00067342,75.2898,49.8168,99.0832,-172.503,-59.8058,165.007
0.000668282,75.1312,50.0343,98.9791,-172.703,-59.5858,165.267
0.000634279,75.306,50.1952,98.9581,-173.159,-59.4276,165.35
0.000688157,75.168,50.6171,98.9388,-173.451,-59.2367,165.451
0.00070444,74.4902,50.8506,98.7793,-173.747,-58.986,166.001
0.000718345,74.2429,51.0249,98.7494,-174.21,-58.7892,166.787
0.000694162,73.9121,51.2793,98.6731,-174.583,-58.6328,167.165
0.000689901,73.5423,51.7272,98.5565,-174.937,-58.4925,167.635
0.000707799,73.2473,51.8295,98.5748,-175.36,-58.3907,168.156
0.000731148,72.6567,51.7891,98.5393,-175.794,-58.3552,169.067
0.000777359,72.2353,51.9673,98.4749,-176.119,-58.2914,169.829
0.000719284,71.686,52.2058,98.2965,-176.466,-58.1874,170.021
0.000729111,71.5235,52.2441,98.2045,-176.686,-58.1894,170.469
0.000730234,70.666,52.5102,97.9184,-177.038,-58.1215,171.207
0.000772814,69.5536,52.619,97.5917,-177.395,-57.9285,172.168
0.000791622,68.9907,52.8297,97.4199,-177.774,-57.8281,173.172
0.000771861,68.8247,53.0631,97.387,-178.198,-57.7945,173.364
0.000848075,68.2453,52.9001,97.4938,-178.615,-57.7235,174.224
0.000792802,67.3854,53.1335,97.4002,-179.025,-57.5564,175.013
0.000880171,66.7263,53.4372,97.0059,-179.537,-57.4558,175.716
0.000844438,66.0087,53.7375,96.798,-179.939,-57.2633,176.851
0.000820468,65.6143,53.9041,96.7629,179.498,-57.1737,177.646
0.000816447,65.95,54.0952,96.8887,179.186,-57.1689,177.835
0.000833341,65.7149,54.301,96.7081,178.882,-57.2152,177.717
0.000822018,65.0103,54.3149,96.5777,178.175,-57.0836,178.612
0.000861102,64.8133,54.486,96.6987,177.972,-57.014,179.496
0.000877805,64.4438,54.6165,96.6643,177.61,-57.0504,179.753
0.000854457,63.656,54.7979,96.5903,177.577,-56.969,-179.858
0.000820176,63.1921,55.0299,96.4667,177.175,-56.8659,-178.68
0.00078762,63.2316,55.0797,96.4961,176.977,-56.8794,-178.798
0.000869413,63.1487,54.9265,96.7121,176.908,-56.9338,-178.916
0.000813436,63.0056,54.9344,96.7028,176.726,-56.8468,-178.029
0.000844667,62.8625,55.0546,96.7456,176.849,-56.9995,-178.253
0.000807061,62.4029,55.2451,96.4219,176.729,-57.0159,-178.282
0.000778021,62.36,55.2411,96.5806,176.714,-56.762,-177.6
0.000880917,62.6662,55.5087,96.5493,176.81,-57.045,-178.202
0.000879466,63.0845,55.8701,96.6056,176.489,-57.1552,-178.22
0.000804079,63.4717,55.9906,96.8123,176.435,-57.3176,-178.881
0.000864398,63.6005,56.2242,96.7954,176.546,-57.4026,-179.426
0.000752573,63.6676,56.1384,96.9678,176.47,-57.4884,-179.406
0.000866636,63.2138,56.0984,96.9344,176.423,-57.4741,-179.295
0.00087464,62.87,56.1169,96.8104,176.299,-57.372,-178.487
0.00077804,61.9129,56.9232,96.7841,175.992,-57.5482,-178.627
0.000842196,61.7718,56.8906,96.8094,175.946,-57.4771,-178.429
0.000782163,61.6485,56.8985,96.7055,176.043,-57.2701,-177.692
0.000802248,61.492,56.6643,96.8791,175.959,-57.2035,-177.17
0.000837391,60.8952,56.7657,96.7124,175.982,-57.0247,-176.671
0.00117483,61.6799,55.6923,98.2946,175.836,-56.871,-175.874
0.00107918,61.5552,55.1603,98.8581,175.574,-56.8333,-175.006
0.00100742,60.7769,55.4108,98.3338,175.237,-56.5043,-174.028
0.000943997,59.7131,55.8521,97.7313,174.835,-56.3045,-173.404
0.00103287,58.9354,56.1125,97.23,174.378,-56.1622,-172.544
0.000946946,58.6696,56.3935,96.9934,174.018,-56.0364,-172.049
0.000968708,58.5479,56.508,96.8282,173.597,-56.0216,-171.788
0.00096031,58.2128,56.5494,96.5923,172.95,-55.9161,-171.287
0.000994288,58.0726,56.6073,96.4859,172.464,-55.7291,-170.723
0.0009306,57.7601,56.7682,96.1247,171.882,-55.6396,-170.505
0.00101259,57.1426,56.8532,95.9679,171.326,-55.4452,-169.739
0.000933757,56.8231,57.0782,95.6167,170.65,-55.1442,-169.014
0.00101822,56.6877,57.3052,95.2306,169.759,-55.0233,-168.689
0.00111588,55.7478,57.7235,94.4243,169.115,-54.8737,-168.329
0.000969862,55.0955,57.7213,94.1558,168.636,-54.5331,-167.555
0.00101564,53.9602,58.0346,93.3287,168.101,-54.265,-166.843
0.00109696,53.0324,58.1092,92.7136,167.629,-53.8074,-165.989
0.000993661,53.1695,58.0522,92.4708,167.198,-53.4596,-165.798
0.000953766,53.7183,58.1331,92.1586,166.584,-53.3278,-166.07
0.00106168,54.5353,58.4303,91.8375,165.779,-53.5409,-167.063
0.000982746,55.0093,58.8113,91.1993,164.996,-53.5781,-167.727
0.000892609,54.9555,59.1363,90.4727,164.726,-53.5825,-168.525
0.000835502,55.2097,59.2428,89.9195,163.94,-53.4569,-168.611
0.000830585,54.9748,59.5205,89.2426,163.516,-53.3618,-168.951
0.00088881,53.8095,59.5613,88.5455,163.047,-53.0211,-168.63
0.000932614,52.5095,59.996,87.5574,162.57,-52.5026,-167.948
0.00106295,50.8905,60.2798,86.4112,162.123,-52.0701,-167.241
0.00100529,50.1785,60.2026,86.4667,161.707,-51.4744,-166.23
0.000822568,49.6589,60.3204,85.9036,161.07,-51.0426,-165.642
0.000919269,48.7342,60.4337,85.2155,160.475,-50.8589,-164.95
0.00108084,47.173,60.7599,84.0579,159.83,-50.2449,-164.375
0.000919608,46.0135,61.0499,82.8562,159.365,-49.7741,-163.691
0.000893069,44.8425,61.3072,81.8716,158.559,-49.4346,-163.182
0.000972981,43.812,61.6018,80.9369,158.144,-48.8935,-162.579
0.000921224,42.8957,61.9283,79.7302,157.302,-48.5251,-162.114
0.000970435,41.6745,62.3081,78.348,156.452,-48.3071,-161.946
0.000952845,40.2801,62.6348,76.9869,155.886,-47.7825,-161.429
0.000968098,39.3384,62.668,76.0124,155.285,-47.3695,-161.042
0.000977275,38.9046,62.7742,75.4301,154.302,-47.0923,-160.758
0.000932318,37.8447,62.9505,74.1606,153.638,-46.6932,-160.489
0.000944268,37.8252,62.8937,73.9748,152.914,-46.4039,-160.087
0.000942975,37.0481,63.0809,72.979,152.241,-46.0232,-159.72
0.000988892,35.9895,63.2469,71.9564,151.519,-45.6557,-159.455
0.00098545,35.7034,63.1812,71.6887,150.945,-45.2831,-159.088
0.00100638,34.323,63.3946,70.1992,150.385,-44.8743,-158.823
0.000943447,34.387,63.3826,70.129,149.984,-44.7124,-158.658
0.000862332,34.1958,63.5233,69.5725,149.146,-44.3642,-158.505
0.000929682,33.4776,63.6169,68.5706,148.423,-44.1971,-158.478
0.000926785,33.3203,63.5177,68.4078,148.004,-44.0096,-158.381
0.000899906,32.2754,63.7554,67.0463,147.197,-43.7414,-158.219
0.000878487,31.7143,63.993,66.1589,146.445,-43.6655,-158.011
0.000863802,31.527,63.9465,65.7844,145.895,-43.4844,-158.047
0.000903994,31.6729,63.7697,65.9394,145.621,-43.1878,-158.027
0.000871408,30.6943,63.9489,65.0023,145.279,-43.0346,-157.762
0.000845671,30.3769,63.8717,64.8662,145.148,-42.6852,-157.709
0.000808939,29.7461,63.9442,64.1746,144.913,-42.5445,-157.637
0.000797823,29.6704,63.8326,64.134,144.749,-42.4432,-157.597
0.000884752,29.5998,63.8426,64.1233,144.749,-42.3447,-157.458
0.000848913,30.0347,63.6811,64.8659,144.645,-42.3165,-157.45
0.000891194,30.0319,63.5964,65.1892,144.804,-42.1966,-157.366
0.000859872,30.2013,63.5822,65.3674,144.932,-42.1493,-157.301
0.000841507,30.4505,63.4817,65.562,144.91,-42.2922,-157.429
0.000844255,30.6773,63.547,65.7969,145.03,-42.2997,-157.422
0.000874744,30.9553,63.4907,66.076,145.188,-42.3313,-157.49
0.000822863,31.0876,63.459,66.3578,145.263,-42.5178,-157.576
0.00086183,31.1259,63.4728,66.4837,145.462,-42.5894,-157.584
0.000899939,31.4288,63.5026,66.8526,145.659,-42.7176,-157.705
0.000916815,32.4936,63.4433,67.8968,145.789,-42.8942,-157.77
0.000854118,33.074,63.5299,68.494,145.975,-43.0984,-157.925
0.000765355,33.6388,63.5499,68.9651,146.093,-43.3921,-157.956
0.00082228,34.3059,63.5037,69.4904,146.198,-43.6296,-158.006
0.000868287,35.1709,63.4268,70.2647,146.621,-43.8897,-158.508
0.000822636,35.5573,63.34,70.7136,146.889,-44.0319,-158.643
0.000906398,36.1099,63.3043,71.1936,147.341,-44.3378,-158.723
0.000864781,36.7565,63.3722,71.6749,147.628,-44.6576,-159.055
0.000787143,37.3189,63.3496,72.4055,147.951,-45.0032,-159.378
0.000883097,37.9907,63.2086,73.1486,148.397,-45.1197,-159.428
0.00083018,38.6185,63.2288,73.6842,148.727,-45.5919,-159.8
0.000893278,39.253,63.0529,74.3168,149.435,-45.7482,-160.13
0.000841994,39.6705,63.018,74.7716,149.792,-46.048,-160.384
0.00086602,40.0155,63.1275,75.1637,150.243,-46.3133,-160.655
0.000828149,40.7437,62.9794,75.8596,150.852,-46.5443,-161.012
0.0008247,41.4712,62.8776,76.4333,151.315,-46.8239,-161.342
0.000881854,41.9475,62.8114,76.7845,151.829,-47.1411,-161.815
0.000796252,42.9451,62.5451,77.6544,152.282,-47.3008,-162.078
0.00081599,43.7696,62.3889,78.3097,152.981,-47.7041,-162.738
0.000799916,44.2946,62.2057,78.8067,153.487,-48.0004,-163.22
0.000909059,44.4125,62.3304,78.9523,154.101,-48.3011,-163.641
0.000800233,45.2144,62.0754,79.7167,154.821,-48.4516,-164.025
0.000771175,46.052,61.8074,80.6906,155.404,-48.6906,-164.409
0.000762821,46.4104,61.8294,81.0838,156.183,-48.88,-164.795
0.000866495,46.8174,61.8728,81.3334,156.85,-49.1685,-165.224
0.000815271,47.2889,61.8065,81.8316,157.458,-49.4312,-165.727
0.000809251,47.718,61.8169,82.1254,158.016,-49.5403,-165.817
0.000840109,48.3491,61.6579,82.6766,158.668,-49.8486,-166.533
0.000852255,48.6469,61.5954,82.8869,159.34,-50.121,-167.13
0.000749323,48.9491,61.3256,83.0952,159.648,-50.1897,-167.578
0.000795268,49.1038,61.1736,83.3716,160.621,-50.3666,-168.041
0.000776553,49.5191,60.8936,83.8988,161.249,-50.5404,-168.38
0.000792568,49.7486,60.8683,84.0906,161.895,-50.6331,-168.943
0.000832266,50.0031,60.7036,84.4126,162.557,-50.7409,-169.369
0.000771775,50.4385,60.413,84.8772,163.103,-50.7452,-169.805
0.000774971,50.6699,60.2229,85.0468,163.956,-50.9195,-170.265
0.000727201,51.0297,59.9842,85.3304,164.266,-50.9491,-170.67
0.000730655,51.2224,59.8505,85.4567,164.801,-51.0258,-171.171
0.00081626,51.7026,59.3533,85.7142,165.304,-51.0584,-171.748
0.000780699,52.215,59.1124,86.136,165.885,-51.1246,-172.312
0.000784604,52.7076,58.7995,86.3358,166.312,-51.2439,-172.908
0.000860554,52.5137,58.9151,85.7587,166.991,-51.2076,-173.588
0.000726658,53.0029,58.7213,86.0705,167.303,-51.3618,-174.243
0.000758137,53.5529,58.6064,86.2738,168.006,-51.4011,-174.952
0.000713651,54.3279,58.1011,86.8241,168.374,-51.4975,-175.619
0.000767795,54.6502,57.9154,87.1909,168.964,-51.5665,-176.189
0.000712737,54.8208,57.9864,87.2818,169.429,-51.6596,-176.756
0.000712458,56.0038,56.9535,87.6926,169.983,-51.7294,-177.256
0.000767595,56.1281,56.821,87.8318,170.596,-51.7651,-177.728
0.000761344,56.2901,56.7676,87.942,171.286,-51.8302,-178.243
0.000704829,56.4952,56.5688,88.1272,171.785,-51.979,-178.906
0.000693527,56.7125,56.3376,88.2656,172.414,-51.8459,-179.01
0.000749399,56.9946,56.3535,88.2697,172.868,-51.8878,-179.541
0.000729226,57.0575,56.2753,88.2791,173.251,-51.9489,179.947
0.000734429,57.4575,55.9423,88.5255,173.777,-52.0631,179.316
0.000740466,57.5489,55.7949,88.4556,174.234,-52.0917,178.921
0.000706311,57.5175,55.7535,88.415,174.682,-52.0748,178.441
0.000701418,57.7838,55.4407,88.4711,175.247,-52.0593,177.922
0.000731393,57.8362,55.3231,88.3756,175.696,-51.9092,177.646
0.000765092,58.2047,55.0034,88.4576,176.106,-51.8349,177.218
0.000742129,58.6504,54.7645,88.5916,176.389,-51.9455,176.465
0.000766987,59.299,54.3569,88.6038,177.026,-51.8578,175.549
